date,NASDAQ_log_diff,Dow Jones_log_diff,S&P_log_diff,6-mo,10-yr,3-mo,federal fund,S&P,1-yr,5-yr,Dow Jones Commodity_log_diff,Bloomberg Commodity_log_diff,S&P GSCI Commodity_log_diff,TR_CC CRB Excess Return_log_diff,EPU,unemploy,CPI,GDP,PPI,M2,USD to JPY_log_diff,EUR to USD_log_diff,GBP to USD_log_diff,USD to CHF_log_diff,USD to CAD_log_diff,AUD to USD_log_diff,NZD to USD_log_diff,USD to HKD_log_diff,USD to SGD_log_diff
2010/8/25,1.072722323,0.740804361,0.771448025,0.19,2.54,0.16,0.310324599,1055.33,0.26,1.4,-0.761387836,0.758048184,0.055992679,-0.18316735,5.499520682,43.1818182,5,688.2545455,25.9090909,392.1181818,0.165621711,-0.417701675,-0.322622554,0.555205244,0.217340034,-0.067765984,-0.099665417,0.01285909,0.221173785
2010/8/26,-1.635681737,-1.637265759,-1.645071453,0.19,2.5,0.16,0.31042237,1047.22,0.25,1.38,-0.94204881,-0.881267299,2.187127906,1.342251564,5.499520682,43.1818182,5,688.2545455,25.9090909,392.1181818,-0.825379052,-0.353287904,-0.025764895,-0.370479121,0.607270108,-1.457098185,-1.117962539,-0.023145172,0.169898471
2010/8/27,1.575285289,1.398012291,1.482868511,0.19,2.66,0.15,0.310520141,1064.59,0.27,1.49,0.225026214,-1.444151173,-1.975777562,-1.621961594,5.499520682,43.1818182,5,688.2545455,25.9090909,392.1181818,0.718876468,0.763092245,0.41950431,0.194817907,-0.84348697,0.815601415,1.032614027,-0.012856114,-0.177278817
2010/8/30,0.280585919,-0.049839073,-0.039080186,0.19,2.54,0.14,0.310813453,1048.92,0.26,1.39,-0.252316381,-1.826637776,-0.971869316,-0.978401608,5.499520682,43.1818182,5,688.2545455,25.9090909,392.1181818,0.450451212,-0.197230942,0.733507557,1.107908778,-0.470766334,-0.123325314,0.613280108,-0.006427437,0.066442733
2010/8/31,-2.927820546,-2.511940532,-2.907765835,0.19,2.47,0.14,0.310911224,1049.33,0.25,1.33,-0.29810103,-1.000564212,-0.306932272,-0.595677596,5.499520682,43.1818182,5,688.2545455,25.9090909,392.1181818,-0.320265976,-0.902285357,-0.655867801,-0.118238264,1.323771222,-2.029682054,-1.842716918,0.055289467,0.562839374
2010/9/1,-1.058762189,-0.491803394,-0.903991154,0.19,2.58,0.13,0.311008995,1080.29,0.25,1.41,-0.262106591,0.206703159,-0.099213524,-0.380548595,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,0.177798897,-0.171687259,0.376110942,0.276107068,-0.19018644,0.032943502,-0.364503418,0.046312378,0.118897242
2010/9/2,-1.521988168,-1.231042274,-1.313236256,0.18,2.63,0.14,0.311106766,1090.1,0.25,1.43,-0.445917416,-1.241157195,-0.355348556,-0.167858746,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,-0.0118631,-0.544324828,-0.369638241,-0.315488776,1.338964151,-0.656816811,-0.738936789,0.016729187,0.156267472
2010/9/3,0.838198105,0.772795953,0.864058515,0.19,2.72,0.14,0.311204537,1104.51,0.25,1.49,0.127202205,0.116848038,0.233873863,0.387229241,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,0.189978685,0.155219278,0.376135333,0.503282258,0.347222571,-0.032727868,-0.429690868,0.052779621,-0.156267472
2010/9/6,0.280967953,0.258931514,0.289686612,0.1825,2.6375,0.14,0.311497849,1095.0075,0.25,1.43,0.80190842,1.124309157,-1.239708498,-0.703932879,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,0.440713,1.510378127,0.247202832,-0.019784351,-1.20049461,0.722499038,0.624351664,-0.048918642,-0.252487881
2010/9/7,-0.900460368,-0.446938899,-0.641803263,0.18,2.61,0.14,0.31159562,1091.84,0.25,1.41,-0.181070932,0.244164229,-0.966898831,-0.8757067,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,-0.107379358,-0.322771388,-0.778567483,-0.019780437,1.036378147,-0.896866998,-0.569011319,0.011583832,0.297110818
2010/9/8,-0.328326615,-0.271413115,-0.482059897,0.19,2.66,0.14,0.311693391,1098.87,0.24,1.46,-0.1999185,1.005108413,-0.343201687,-0.918095676,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,0.035780309,0.204563407,0.278290313,-0.394789301,0.280125757,-0.532118321,-0.345375766,-0.009009763,0.111644535
2010/9/9,-0.280439956,-0.45531238,-0.485154968,0.19,2.77,0.14,0.311791162,1104.18,0.26,1.57,0.533471304,1.007754637,0.485805046,0.382710555,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,-0.392881034,0.204982727,0.532849399,-0.393236842,-0.318702283,-0.324394748,-0.508976957,0.020594936,0.231127782
2010/9/10,-1.909430189,-0.774606504,-1.106914885,0.19,2.81,0.14,0.311888932,1109.55,0.27,1.59,0.429803548,-0.369686188,0.809100718,0.129092427,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,0.524185141,-1.589385581,-0.487472936,1.194309216,0.910506096,-0.91344464,-0.601917002,0.018024049,0.276563319
2010/9/13,-0.177467766,0.167436973,0.071333039,0.19,2.74,0.15,0.312182245,1121.9,0.26,1.51,-0.177296438,0.022594615,0.134458753,-0.34387683,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,0.851681511,-0.87390835,-0.684934185,1.118334172,0.019462826,-0.480231434,-0.095426359,0.014164032,0.202300298
2010/9/14,-0.503149551,-0.438310744,-0.353490977,0.2,2.68,0.15,0.312280016,1121.1,0.26,1.43,-0.859447935,0.543807987,-0.797450881,0.003575962,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,-3.23583787,-0.192315148,-0.641891927,-0.720363295,0.18508602,0.138496799,1.040962694,-0.011588903,-0.366835523
2010/9/15,-0.083829765,-0.208810161,0.036448819,0.2,2.74,0.15,0.312377786,1125.07,0.26,1.46,-0.275827058,-0.724422124,1.017345211,0.458782167,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,-0.116563715,-0.483000134,0.019196929,-1.238436594,-0.058485234,0.213447253,0.317176023,0.010301181,0.059799673
2010/9/16,-0.535198274,-0.122814678,-0.082657487,0.2,2.77,0.16,0.312475557,1124.66,0.25,1.48,-0.341733955,0.060168474,0.108697736,-0.190219887,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,0,0.15308078,-0.019196929,0.582631382,-0.621723394,0.010684331,-0.138026247,0.005150988,0.134680155
2010/9/17,-1.721995524,-1.3648149,-1.509529171,0.2,2.75,0.16,0.312573328,1125.59,0.26,1.46,-0.034902353,0.603684296,-0.354737783,-0.447203937,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,0.174896564,-0.045948844,0.577517006,0.466571552,0.261818331,-1.00994852,-0.454139637,0.024470819,0.149857663
2010/9/20,0.275441284,-0.068883299,0.256737301,0.2,2.72,0.17,0.312866641,1142.71,0.26,1.43,-0.286689724,0.554060087,-1.331952316,-1.238109365,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,0.632172557,-1.429138729,-0.417429884,0.819267246,0.398891418,-0.853130668,-0.656906701,0.03091907,0.315433983
2010/9/21,0.631954109,0.202043385,0.483717292,0.2,2.61,0.17,0.312964411,1139.78,0.26,1.34,-0.68566293,0.304901524,0.302039109,-0.179650259,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,0.718961197,-1.11833642,-0.275191368,1.028545923,-0.369758133,-0.17813176,-0.625511966,0.02706203,0.323978434
2010/9/22,0.32048903,0.718543135,0.836617528,0.19,2.56,0.16,0.313062182,1134.28,0.25,1.33,0,1.267638839,0.148535447,-0.073879931,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,0.165739354,0.628932891,-0.217058308,0.121703869,-0.436110591,0.651194403,1.282418667,-0.007732756,-0.293885144
2010/9/23,-2.299869863,-1.838484543,-2.097283822,0.2,2.56,0.16,0.313159953,1124.83,0.25,1.34,-0.477963692,0.433907391,-1.376121286,-0.554115186,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,0.237248035,-1.276184341,-0.888838307,0.274376474,0.991261761,-1.048227627,-0.779597739,0.033512929,0.535668413
2010/9/24,0.482005736,0.444992729,0.568354485,0.19,2.62,0.15,0.313257724,1148.67,0.25,1.37,0.918770451,-1.058210933,-1.267775937,-0.324726625,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,-0.106831276,0.32682195,0.094855668,-0.345388397,-0.593993664,-0.145878946,0.027251669,-0.015468901,0.105964285
2010/9/27,-0.413529991,-0.425470112,-0.483873321,0.19,2.54,0.16,0.313551036,1142.16,0.26,1.31,-0.51303954,-1.092740022,-0.630989066,0.408698499,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,0.559159151,-1.058289248,0.012654223,1.050012196,-0.019415591,-0.715882084,-0.746728064,0.003867001,0.197089209
2010/9/28,0.127413997,0.210755229,0.259113837,0.2,2.48,0.16,0.313648807,1147.7,0.26,1.25,0.385320568,-0.439827811,0.302304731,0.59682806,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,0.131319782,-0.27200899,0.075958986,-0.122900466,-0.213323071,-0.092999232,0.52892237,-0.00902277,-0.007587541
2010/9/29,0.334655689,0.436843679,0.308846098,0.2,2.52,0.16,0.313746578,1144.73,0.27,1.28,0.383647326,1.026742107,-1.553363206,-1.547872486,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,0.263158047,-0.051378033,0.526968617,-0.632590621,0.242447871,0.268900772,0.217805695,-0.012888259,0.167059041
2010/9/30,-0.089885371,-0.385147298,-0.440668009,0.19,2.53,0.16,0.313844349,1141.2,0.27,1.27,0.289894305,-1.253482436,-0.425747188,-0.252783347,6.025918182,43.1818182,5,688.2545455,28.1818182,394.0090909,0.347951638,-1.181719201,-0.685151446,0.991473344,1.034559296,-0.670901004,-1.367010528,0.01546611,0.281593854
2010/10/1,1.112567067,0.726662589,0.806742081,0.19,2.54,0.16,0.31394212,1146.24,0.26,1.26,-0.00634548,-0.827010202,1.400872449,0.641861862,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,-0.264074094,0.852060648,-0.025286049,0.246837521,-0.372111671,0.505338053,0.76918266,0.021914418,-0.175138061
2010/10/4,-2.33172114,-1.783326106,-2.064674827,0.19,2.5,0.13,0.314235432,1137.03,0.26,1.23,-0.454240483,-1.064988655,-2.049145049,-2.682120221,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,0.240038521,-1.177852791,-0.435180908,0.485162242,0.745613186,-0.392116899,-1.452419292,0.014182477,0.419319793
2010/10/5,0.802014135,-0.209288255,0.06722052,0.18,2.5,0.12,0.314333203,1160.75,0.25,1.21,0.427276686,-0.310651137,0.001559209,-0.426050553,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,0.361141599,-0.648417257,0.056655442,0.49792634,0.454007886,-0.585307416,-0.293294438,0.00902626,0.068783678
2010/10/6,-0.126355664,0.174026325,0.164795143,0.17,2.41,0.13,0.314430974,1159.97,0.24,1.16,0.281097577,-0.014768867,0.011806231,-0.49141802,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,0.726219604,0.043097257,0.069289159,-0.477228834,-0.660589043,-0.490247126,0.199880139,-0.002579015,0.061180791
2010/10/7,-0.762293738,-0.527442277,-0.610364281,0.17,2.41,0.13,0.314528745,1158.06,0.23,1.14,0.206960306,0.280982143,-0.946079592,-0.639257829,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,0.4993008,-0.150759209,-0.584300974,0.373289525,0.719959715,-0.305188436,-0.730948832,-0.032232071,0.12247399
2010/10/8,-0.017484555,-0.035064101,-0.014589332,0.16,2.41,0.12,0.314626515,1165.15,0.21,1.11,0.617049084,-0.421177702,0.301675355,-0.063368188,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,-0.195145811,0.409733528,0.489827656,-0.134959792,-0.326103357,0.101626025,0.531068694,-0.006445168,-0.091869552
2010/10/11,-0.646856672,-0.091326943,-0.381142088,0.1675,2.4325,0.1275,0.314919828,1165.32,0.21,1.1325,0.237602257,-0.902857823,1.427611637,1.298697761,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,0.305082914,-0.230232493,0.511219517,0.687073284,0.355801917,-0.233585644,-0.46483914,0.003867051,0.153162842
2010/10/12,-0.95943442,-0.684379209,-0.709582298,0.17,2.44,0.13,0.315017599,1169.77,0.21,1.14,-0.030534597,-0.807835258,-1.286739402,-0.90114934,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,0.036672575,-0.315706655,-0.548983868,-0.08353347,0.64564416,-0.394837263,-0.370321809,-0.021911311,0.176427768
2010/10/13,0.23992088,-0.007569954,0.364810283,0.18,2.46,0.13,0.31511537,1178.1,0.22,1.13,0.297707871,0.254019079,2.962629795,1.946928258,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,0.441123127,-0.87019094,-0.727321533,0.575706829,-0.059772865,-0.383219509,-0.118741356,0.024489428,0.577479949
2010/10/14,-1.361724905,0.308127159,-0.202553261,0.17,2.52,0.14,0.31521314,1173.81,0.22,1.18,0.976565516,0.116338267,-2.295895424,-2.033922609,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,-0.012279732,0.741324943,0.106259972,-0.638311172,-0.595771795,0.363013407,0.303730838,0.005156433,-0.069473931
2010/10/15,-0.48046029,-0.728709768,-0.721761785,0.17,2.59,0.14,0.315310911,1176.19,0.22,1.2,-0.199975679,-0.70323268,1.696760008,1.160554612,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,0.221266224,0.200530039,0.621061562,0,-0.720101755,0,-0.066106963,0.002578316,-0.292803415
2010/10/18,1.77773964,1.492367331,1.600469794,0.18,2.52,0.15,0.315604224,1184.71,0.23,1.14,0.442759501,0.159063008,-0.811915503,-0.566822261,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,-0.417537141,1.516931717,1.177377824,-1.213015755,-1.463583546,1.927745963,1.639053283,-0.029646625,-1.025728528
2010/10/19,-0.83525537,-1.171312356,-1.046906625,0.18,2.5,0.14,0.315701995,1165.9,0.22,1.11,0.628428547,0.689783094,-0.878150199,-1.030902459,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,0.565320419,-1.567101938,-0.836984152,0.848602836,1.051616313,-1.543130105,-1.255023148,-0.050250286,0.825882189
2010/10/20,-0.09273835,-0.346895858,-0.177236598,0.17,2.51,0.14,0.315799765,1178.17,0.22,1.11,-0.073848581,-0.566697245,-0.283891055,-0.322479044,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,-0.184694998,0.222373751,0.805152224,-0.528635592,-0.449263379,0.743043777,0.986674671,-0.002576257,0.076816719
2010/10/21,-0.798536758,0.125767944,-0.23864542,0.18,2.57,0.13,0.315897536,1180.26,0.22,1.15,0.711207766,-0.376021847,0.663745182,0.712837368,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,-0.098364695,-0.20804197,0.172012912,-0.956846644,0.087740683,-0.377301217,-0.01339854,0.032207987,0.408116687
2010/10/22,-0.461145551,-0.282464652,-0.214463712,0.18,2.59,0.13,0.315995307,1183.08,0.21,1.17,-0.104033366,-1.205266043,-0.516329385,-0.250404952,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,0.727724457,0,-0.273807042,0.575068334,0.537872305,-0.699835505,-0.707565865,0.042530432,0.216283106
2010/10/25,-0.258212623,-0.048447379,-0.001686867,0.18,2.59,0.14,0.316288619,1185.62,0.23,1.2,0.459885012,0.299957374,0.384703881,-0.259757706,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,-0.764586287,0.69756854,-0.747548619,-1.329942876,-0.362159648,0.364520452,0.413251271,-0.025778179,-0.27028087
2010/10/26,-0.238773848,0.387339052,0.269415599,0.18,2.67,0.14,0.31638639,1185.64,0.23,1.27,-1.33737191,0.093026591,-0.920992339,-0.28561959,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,-0.392349694,0.608036618,0.417431509,-0.618005108,-0.409516953,1.368625183,0.294314594,0.024489112,-0.500020273
2010/10/27,-0.164051264,0.11088016,-0.112415119,0.18,2.75,0.14,0.316484161,1182.45,0.23,1.34,-0.426098745,-0.364455329,-0.92488657,-1.137668698,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,0.872616611,-1.126284377,-1.00896303,0.719682798,0.732460914,-0.594690566,-0.827222863,0.033521138,0.554018038
2010/10/28,-0.001595284,-0.040031756,0.043936732,0.18,2.69,0.13,0.316581932,1183.78,0.23,1.23,-0.858095892,-0.071306335,-0.510614799,-0.029505778,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,0.867845764,-0.107631051,-0.619235755,0.071235947,0.098068067,-0.540348972,-1.764829158,0.049012654,0.162168459
2010/10/29,0.102548765,-0.055927659,-0.094608985,0.17,2.63,0.12,0.316679703,1183.26,0.22,1.17,0.784813744,0.823108824,-2.226409788,-2.342300582,5.845685905,44.7619048,5.7142857,729.0238095,30.952381,415.6904762,-0.211456015,0.352024502,-0.012470383,-0.952388151,0.403087603,-0.3957588,-0.065252857,-0.012900396,0.216634514
2010/11/1,-1.138477988,-0.574545777,-0.772938519,0.16,2.66,0.13,0.316973015,1184.38,0.22,1.17,-0.287723204,0.482692483,-0.41688362,17.82185543,5.793541227,44.5454545,5,695.8863636,26.3636364,399.7545455,-0.23580526,-0.966883092,0.024942321,1.268473043,0.632475673,-1.157944771,-0.572396515,0.012900396,0.26368869
2010/11/2,-0.266073447,-0.235763159,-0.367129405,0.16,2.63,0.13,0.317070786,1193.57,0.22,1.15,0.211241365,7.348042968,-0.396714674,-1.564311647,5.793541227,44.5454545,5,695.8863636,26.3636364,399.7545455,-0.593253501,-0.703152867,-0.392120753,0.851243538,-0.009913259,-0.69832686,-2.041542305,0.010321515,0.209896295
2010/11/3,-1.448748473,-1.940107572,-1.909922382,0.16,2.67,0.13,0.317168557,1197.96,0.22,1.11,1.013643705,-1.2128852,11.36344535,0.18476975,5.793541227,44.5454545,5,695.8863636,26.3636364,399.7545455,0.56846421,-0.606832232,-1.062788056,1.306259503,0.666370759,-0.871033914,-1.024223406,-0.002580479,0.233735985
2010/11/4,-0.06361126,-0.080773048,-0.391514696,0.17,2.53,0.13,0.317266328,1221.06,0.21,1.04,1.403253103,-0.053736615,-1.808431377,-0.703314481,5.793541227,44.5454545,5,695.8863636,26.3636364,399.7545455,-0.70392387,1.309985099,0.55470096,-0.260538942,0.199780308,-0.059113302,-0.012579408,0.001290231,-0.225953581
2010/11/5,-0.041480667,0.325939025,0.212322974,0.16,2.58,0.13,0.317364099,1225.85,0.22,1.1,-1.022946259,-0.756913282,0.042918856,0.390537485,5.793541227,44.5454545,5,695.8863636,26.3636364,399.7545455,0.110816979,0.787123921,0.253720858,-0.508695621,-0.329423807,0.207049618,0.859024989,0,-0.225444181
2010/11/8,0.663813459,0.528181616,0.808491466,0.16,2.6,0.13,0.317657411,1223.25,0.22,1.13,-1.037077935,0.24403276,-0.305860859,2.757980006,5.793541227,44.5454545,5,695.8863636,26.3636364,399.7545455,-0.61410166,1.083434217,0.971304567,-0.23788603,-0.43755042,0.961974989,1.392548852,-0.009031268,-0.170688225
2010/11/9,-0.614577488,-0.090645665,-0.436658575,0.16,2.72,0.13,0.317755182,1213.4,0.24,1.27,0.071854335,2.418880732,0.763014935,2.090940857,5.793541227,44.5454545,5,695.8863636,26.3636364,399.7545455,-0.719822543,-0.079851915,-0.847304303,-0.278537344,0.697005709,-0.139414482,-0.679533354,0.001290131,0.178453708
2010/11/10,0.906069343,0.653178495,0.425121413,0.16,2.65,0.13,0.317852953,1218.71,0.24,1.23,0.40924625,2.166606455,3.526920854,-0.68093074,5.793541227,44.5454545,5,695.8863636,26.3636364,399.7545455,-0.242836448,0.837983553,0,-0.462511745,-0.209612294,0.709045763,0.30714127,0.006450905,-0.108661917
2010/11/11,1.470739378,0.805497226,1.187870148,0.165,2.705,0.13,0.317950724,1213.54,0.255,1.29,1.882677369,-0.534142459,2.8652475,0.902344716,5.793541227,44.5454545,5,695.8863636,26.3636364,399.7545455,-0.072736092,-0.175464294,0.018613309,-0.552205105,-0.843970655,1.291121425,0.965942213,-0.005160758,-0.634088113
2010/11/12,0.174482311,-0.083859694,0.121820988,0.17,2.76,0.13,0.318048494,1199.21,0.27,1.35,0.277856999,1.36089196,0.088234013,1.022467184,5.793541227,44.5454545,5,695.8863636,26.3636364,399.7545455,-0.700401366,0.777300973,0.422833611,-0.38676893,0.168225264,-0.010151769,0.051779936,-0.01419071,-0.400031305
2010/11/15,1.765013735,1.606029804,1.633812841,0.19,2.92,0.14,0.318341807,1197.75,0.29,1.51,-0.349706285,0.858026957,1.03055863,-0.538396882,5.793541227,44.5454545,5,695.8863636,26.3636364,399.7545455,-0.252388813,0.694395935,1.027191795,-1.121280499,-1.210823475,0.856361641,0.610431144,-0.06705611,-0.184091484
2010/11/16,-0.249502237,0.141797769,-0.021214037,0.19,2.85,0.15,0.318439578,1178.34,0.27,1.49,1.557100131,-0.276019009,1.678502192,-0.218518532,5.793541227,44.5454545,5,695.8863636,26.3636364,399.7545455,0.156165567,-0.273901789,-0.11954574,0.412703792,-0.234558356,-0.296478262,-0.377089063,0.001289117,0.299320996
2010/11/17,-1.538581291,-1.56250996,-1.524060351,0.19,2.89,0.14,0.318537348,1178.59,0.26,1.49,-0.733594676,-0.606184924,0.041631653,1.270086567,5.793541227,44.5454545,5,695.8863636,26.3636364,399.7545455,-0.360014789,-0.831896431,-0.851548568,-0.442834862,0.577611866,-1.035857744,-1.032933651,0.038681228,0.415929122
2010/11/18,-0.147838486,-0.19942128,-0.253711923,0.19,2.9,0.15,0.318635119,1196.69,0.26,1.51,-0.265738421,1.387502482,-0.010538044,-1.610815899,5.793541227,44.5454545,5,695.8863636,26.3636364,399.7545455,-0.047904193,-0.212384276,0.399825609,0.382332692,0.176886839,0.364372873,0.115673813,-0.001289615,0.023157976
2010/11/19,-0.550481179,0.223124523,0.157659663,0.19,2.88,0.14,0.31873289,1199.73,0.27,1.54,0.005039095,-1.580708145,1.77385886,-1.915639815,5.793541227,44.5454545,5,695.8863636,26.3636364,399.7545455,0.239750774,0.315076282,0.125274053,0.252334224,-0.186704717,-0.212712159,0.839418631,-0.009026842,-0.131157678
2010/11/22,1.474871422,1.28032647,1.438704358,0.2,2.8,0.15,0.319026203,1197.84,0.26,1.44,-0.644618016,-1.840762761,-2.516684668,1.139480057,5.793541227,44.5454545,5,695.8863636,26.3636364,399.7545455,0.228296885,1.934038276,1.140924475,-0.775158661,-0.548268458,1.652761556,1.621162449,-0.034810188,-1.332638241
